,Observation ID,Camera,Exposure Identifier,Ring Number,Exposure Time,l,b,Target,Target Type
0,0002970201,MOS1,S001,22,17.026820054003206,140.25369196491948,-16.77243864481229,3C66B,RADIO GALAXY RADIO LOUD/STEEP SPECT
1,0002970201,MOS2,S002,22,17.158397546824798,140.25369196491948,-16.77243864481229,3C66B,RADIO GALAXY RADIO LOUD/STEEP SPECT
2,0002970201,PN,S003,22,13.115390152063998,140.25369196491948,-16.77243864481229,3C66B,RADIO GALAXY RADIO LOUD/STEEP SPECT
3,0002942301,MOS1,S001,14,7.41214638410107,283.19546967866813,-78.26655490939551,NGC424,SEYFERT RADIO QUIET TYPE 2
4,0002942301,MOS2,S002,14,7.35518828241053,283.19546967866813,-78.26655490939551,NGC424,SEYFERT RADIO QUIET TYPE 2
5,0002942301,PN,S003,14,4.2757656104236,283.19546967866813,-78.26655490939551,NGC424,SEYFERT RADIO QUIET TYPE 2
6,0002740501,MOS1,S001,10,15.699685522817099,297.34474547228785,-15.881772371450268,Cha-Ha-3,BROWN DWARF
7,0002740501,PN,S003,10,10.2803401683375,297.34474547228785,-15.881772371450268,Cha-Ha-3,BROWN DWARF
8,0002970101,MOS1,S001,15,20.3480786769355,95.45106002044712,-15.923513972670033,3C449,RADIO GALAXY RADIO LOUD/STEEP SPECT
9,0002970101,MOS2,S002,15,20.1577617650676,95.45106002044712,-15.923513972670033,3C449,RADIO GALAXY RADIO LOUD/STEEP SPECT
10,0002970101,PN,S003,15,16.027584938202697,95.45106002044712,-15.923513972670033,3C449,RADIO GALAXY RADIO LOUD/STEEP SPECT
11,0002940401,MOS1,S001,22,1.00015342358749,187.81333274651334,-41.83689483635219,NGC1410,SEYFERT RADIO QUIET TYPE 2
12,0002940401,MOS2,S002,22,0.9456409861794729,187.81333274651334,-41.83689483635219,NGC1410,SEYFERT RADIO QUIET TYPE 2
13,0002940401,PN,U002,22,0.8987133420368121,187.81333274651334,-41.83689483635219,NGC1410,SEYFERT RADIO QUIET TYPE 2
14,0006010401,MOS2,S002,10,33.0614023982087,304.7717863871188,-39.781351383587044,Beta Hydri,STAR G1IV
15,0006010401,MOS1,S001,10,33.6162129642406,304.7717863871188,-39.781351383587044,Beta Hydri,STAR G1IV
16,0006010401,PN,S003,10,28.107642033434097,304.7717863871188,-39.781351383587044,Beta Hydri,STAR G1IV
17,0000110101,MOS1,S001,24,9.749907903539698,149.17646010735032,4.1331178178373715,XTE J0421+560,HMXRB SOFT TRANSIENT
18,0000110101,PN,S003,24,6.11677385427638,149.17646010735032,4.1331178178373715,XTE J0421+560,HMXRB SOFT TRANSIENT
19,0002740101,MOS2,S002,25,5.99315222611289,168.36740735021368,-22.970167137911123,CFHT-Pl-12,BROWN DWARF
20,0002740101,MOS1,S001,25,6.138370094509031,168.36740735021368,-22.970167137911123,CFHT-Pl-12,BROWN DWARF
21,0002740101,PN,S003,25,4.22051906994232,168.36740735021368,-22.970167137911123,CFHT-Pl-12,BROWN DWARF
22,0006010301,MOS2,S002,25,32.802224747159805,192.2293532580485,23.40618680387795,Beta Geminorum,STAR K0III
23,0006010301,MOS1,S001,25,32.9027057780482,192.2293532580485,23.40618680387795,Beta Geminorum,STAR K0III
24,0006010301,PN,S003,25,27.997753110408897,192.2293532580485,23.40618680387795,Beta Geminorum,STAR K0III
25,0006810301,MOS2,U002,15,4.7233412417405285,92.13847431126624,-25.33686773005639,Akn 564,NL SEYFERT 1
26,0006810301,MOS1,U002,15,4.317752792985201,92.13847431126624,-25.33686773005639,Akn 564,NL SEYFERT 1
27,0002940101,MOS2,S002,10,6.984534591498821,307.5508898993089,39.05457829399808,NGC4968,SEYFERT RADIO QUIET TYPE 2
28,0002940101,MOS1,S001,10,6.8005018434911095,307.5508898993089,39.05457829399808,NGC4968,SEYFERT RADIO QUIET TYPE 2
29,0002940101,PN,S003,10,4.13805858005368,307.5508898993089,39.05457829399808,NGC4968,SEYFERT RADIO QUIET TYPE 2
30,0004010201,MOS2,S002,21,21.3254217031241,130.71900124761956,3.0842303968619134,3C58,SNR CRAB-LIKE
31,0004010201,MOS1,S001,21,20.961797767826603,130.71900124761956,3.0842303968619134,3C58,SNR CRAB-LIKE
32,0004010101,MOS2,S002,21,5.6938752170045195,130.71900124761956,3.0842303968619134,3C58,SNR CRAB-LIKE
33,0004010101,MOS1,S001,21,5.4529739252317695,130.71900124761956,3.0842303968619134,3C58,SNR CRAB-LIKE
34,0006220201,MOS1,S001,10,40.0880903721199,299.6330574953303,22.85487529802569,NGC 4507,SEYFERT RADIO QUIET TYPE 2
35,0006220201,MOS2,S002,10,40.564394450936994,299.6330574953303,22.85487529802569,NGC 4507,SEYFERT RADIO QUIET TYPE 2
36,0006220201,PN,S003,10,28.7162103618631,299.6330574953303,22.85487529802569,NGC 4507,SEYFERT RADIO QUIET TYPE 2
37,0006810101,MOS2,U010,15,5.6854747817102895,92.13847431126624,-25.33686773005639,Akn 564,NL SEYFERT 1
38,0006810101,MOS1,U011,15,6.0423223693297805,92.13847431126624,-25.33686773005639,Akn 564,NL SEYFERT 1
39,0001930101,MOS2,S002,17,14.7802876174388,112.86714161233671,-51.687075256085755,IRAS F00235+1024,IR GALAXY RADIO QUIET TYPE 2
40,0001930101,PN,S003,17,12.1324046911922,112.86714161233671,-51.687075256085755,IRAS F00235+1024,IR GALAXY RADIO QUIET TYPE 2
41,0005010201,MOS1,S001,12,8.060623156855739,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
42,0005010201,MOS2,S002,12,7.94921030375479,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
43,0005010101,MOS1,S001,12,19.257646122022297,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
44,0005010101,MOS2,S002,12,19.622509450991398,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
45,0005010301,MOS1,S001,12,25.161292940098907,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
46,0005010301,MOS2,S002,12,24.7761019171947,59.23769785870221,65.03467518920078,Mkn478,NL SEYFERT 1
47,0004610301,MOS2,S002,16,9.664741615179107,98.6326854438149,27.808300992584076,NEP5281,CLUSTER OF GALAXIES (NON-ABELL)
48,0004610301,MOS1,S001,16,9.654113772077759,98.6326854438149,27.808300992584076,NEP5281,CLUSTER OF GALAXIES (NON-ABELL)
49,0004610301,PN,S005,16,6.05493256759197,98.6326854438149,27.808300992584076,NEP5281,CLUSTER OF GALAXIES (NON-ABELL)
50,0002970401,MOS2,U002,15,2.23393974447818,95.45106002044712,-15.923513972670033,3C449,RADIO GALAXY RADIO LOUD/STEEP SPECT
51,0056020401,MOS1,S001,26,6.422080794270321,179.05582006410268,-21.82143103749856,RX J0426.1+1655,CLUSTER OF GALAXIES (NON-ABELL)
52,0056020401,MOS2,S002,26,6.783050495955,179.05582006410268,-21.82143103749856,RX J0426.1+1655,CLUSTER OF GALAXIES (NON-ABELL)
53,0056020401,PN,S003,26,4.09249544292513,179.05582006410268,-21.82143103749856,RX J0426.1+1655,CLUSTER OF GALAXIES (NON-ABELL)
54,0042340301,MOS1,S001,15,11.596965005497598,259.9651928441885,-63.4516580997031,RXCJ0232.2-4420,CLUSTER OF GALAXIES
55,0042340301,MOS2,S002,15,12.0952260187559,259.9651928441885,-63.4516580997031,RXCJ0232.2-4420,CLUSTER OF GALAXIES
56,0042340301,PN,S003,15,6.82230821199232,259.9651928441885,-63.4516580997031,RXCJ0232.2-4420,CLUSTER OF GALAXIES
57,0021751001,MOS1,S001,13,2.42491160546896,79.57894616726824,33.310548399987475,BetaDra,STAR G1I
58,0021751001,MOS2,S002,13,2.55059806601489,79.57894616726824,33.310548399987475,BetaDra,STAR G1I
59,0021751001,PN,S003,13,0.970899043076574,79.57894616726824,33.310548399987475,BetaDra,STAR G1I
60,0044350101,MOS1,S001,14,13.598005375120199,87.44571496734963,-83.09203738917981,IRAS00317-2142,SEYFERT
61,0044350101,MOS2,S002,14,13.6035704275375,87.44571496734963,-83.09203738917981,IRAS00317-2142,SEYFERT
62,0044350101,PN,S003,14,9.650394442479119,87.44571496734963,-83.09203738917981,IRAS00317-2142,SEYFERT
63,0064600101,MOS1,U003,24,5.0286020935599804,179.83708128493572,-31.05330760203865,3C 98,RADIO GALAXY
64,0064600101,MOS1,U002,24,6.45373022229417,179.83708128493572,-31.05330760203865,3C 98,RADIO GALAXY
65,0064600101,PN,S002,24,5.276231756609691,179.83708128493572,-31.05330760203865,3C 98,RADIO GALAXY
66,0044350501,MOS1,S001,6,8.818736187052108,31.35281599799336,-21.957844784157054,IRAS20051-1117,SEYFERT
67,0044350501,MOS2,S002,6,9.49517217238496,31.35281599799336,-21.957844784157054,IRAS20051-1117,SEYFERT
68,0044350501,PN,S003,6,6.3680604063618516,31.35281599799336,-21.957844784157054,IRAS20051-1117,SEYFERT
69,0037981801,MOS1,S002,20,15.343276697393902,169.95238156710872,-56.80811163715879,XMM_LSS_18,EXTENDED GALACTIC OR EXTRAGALACTIC
70,0037981801,MOS2,S003,20,15.220377896868,169.95238156710872,-56.80811163715879,XMM_LSS_18,EXTENDED GALACTIC OR EXTRAGALACTIC
71,0037981801,PN,S001,20,10.4668830074671,169.95238156710872,-56.80811163715879,XMM_LSS_18,EXTENDED GALACTIC OR EXTRAGALACTIC
72,0041750101,MOS1,S001,13,48.643823471058504,15.019904135266227,-78.9477727487007,BLANCO1,OPEN STAR CLUSTER
73,0041750101,MOS2,S003,13,48.9271739813105,15.019904135266227,-78.9477727487007,BLANCO1,OPEN STAR CLUSTER
74,0041750101,PN,S002,13,41.749707579896004,15.019904135266227,-78.9477727487007,BLANCO1,OPEN STAR CLUSTER
75,0037982601,MOS1,S002,20,11.961749655477998,168.8637759939252,-58.17728375773473,XMM_LSS_26,EXTENDED GALACTIC OR EXTRAGALACTIC
76,0037982601,MOS2,S003,20,11.967859422188498,168.8637759939252,-58.17728375773473,XMM_LSS_26,EXTENDED GALACTIC OR EXTRAGALACTIC
77,0037982601,PN,S001,20,6.306279182504831,168.8637759939252,-58.17728375773473,XMM_LSS_26,EXTENDED GALACTIC OR EXTRAGALACTIC
78,0037980801,MOS1,S002,20,9.639584662283118,170.2920238749133,-57.530129197734716,XMM_LSS_8,EXTENDED GALACTIC OR EXTRAGALACTIC
79,0037980801,MOS2,S003,20,9.89262564170143,170.2920238749133,-57.530129197734716,XMM_LSS_8,EXTENDED GALACTIC OR EXTRAGALACTIC
80,0037980801,PN,S001,20,5.599023166915929,170.2920238749133,-57.530129197734716,XMM_LSS_8,EXTENDED GALACTIC OR EXTRAGALACTIC
81,0067170101,MOS1,S001,13,41.2365955997912,291.0944141376281,-71.07078920165685,Phoenix field,X-RAY BACKGROUND
82,0067170101,MOS2,S002,13,41.4245864152176,291.0944141376281,-71.07078920165685,Phoenix field,X-RAY BACKGROUND
83,0067170101,PN,S003,13,33.9242484344813,291.0944141376281,-71.07078920165685,Phoenix field,X-RAY BACKGROUND
84,0037981901,MOS1,S002,20,11.794421250917802,170.41094940385887,-56.59025787482871,XMM_LSS_19,EXTENDED GALACTIC OR EXTRAGALACTIC
85,0037981901,MOS2,S003,20,12.340178983469698,170.41094940385887,-56.59025787482871,XMM_LSS_19,EXTENDED GALACTIC OR EXTRAGALACTIC
86,0037981901,PN,S001,20,8.238987917296479,170.41094940385887,-56.59025787482871,XMM_LSS_19,EXTENDED GALACTIC OR EXTRAGALACTIC
87,0049560301,MOS1,S001,24,19.630623693780397,208.2547884737323,-19.02669011377716,Orion P1795 (north),STAR FORMING REGION
88,0049560301,MOS2,S002,24,19.681101624418698,208.2547884737323,-19.02669011377716,Orion P1795 (north),STAR FORMING REGION
89,0049560301,PN,U002,24,5.44930096904897,208.2547884737323,-19.02669011377716,Orion P1795 (north),STAR FORMING REGION
90,0037981601,MOS1,S002,20,11.2114491396648,169.01954292528458,-57.23888319262868,XMM_LSS_16,EXTENDED GALACTIC OR EXTRAGALACTIC
91,0037981601,MOS2,S003,20,11.2683340733956,169.01954292528458,-57.23888319262868,XMM_LSS_16,EXTENDED GALACTIC OR EXTRAGALACTIC
92,0037981601,PN,S001,20,6.94446242167987,169.01954292528458,-57.23888319262868,XMM_LSS_16,EXTENDED GALACTIC OR EXTRAGALACTIC
93,0065760201,MOS1,S001,19,30.1606610758704,240.6077801599533,-32.715806134063136,PKS0521-365,BL LAC
94,0065760201,MOS2,S002,19,30.078002719614297,240.6077801599533,-32.715806134063136,PKS0521-365,BL LAC
95,0065760201,PN,S003,19,24.965350429820706,240.6077801599533,-32.715806134063136,PKS0521-365,BL LAC
96,0037981101,MOS1,S002,20,11.5842841250874,169.18077191833422,-57.60120276458407,XMM_LSS_11,EXTENDED GALACTIC OR EXTRAGALACTIC
97,0037981101,MOS2,S003,20,11.60224561325,169.18077191833422,-57.60120276458407,XMM_LSS_11,EXTENDED GALACTIC OR EXTRAGALACTIC
98,0037981101,PN,S001,20,7.46455641910608,169.18077191833422,-57.60120276458407,XMM_LSS_11,EXTENDED GALACTIC OR EXTRAGALACTIC
99,0037981001,MOS1,S002,20,12.019354085468303,171.2168148360113,-57.09042135089897,XMM_LSS_10,EXTENDED GALACTIC OR EXTRAGALACTIC
100,0037981001,MOS2,S003,20,12.205623993533,171.2168148360113,-57.09042135089897,XMM_LSS_10,EXTENDED GALACTIC OR EXTRAGALACTIC
101,0037981001,PN,S001,20,7.43734903481964,171.2168148360113,-57.09042135089897,XMM_LSS_10,EXTENDED GALACTIC OR EXTRAGALACTIC
102,0037982701,PN,S001,20,8.437257127671,168.70275381165706,-57.8146383422791,XMM_LSS_27,EXTENDED GALACTIC OR EXTRAGALACTIC
103,0037981701,MOS1,U002,20,2.23891516808202,169.48860777852718,-57.02432773325807,XMM_LSS_17,UNDEFINED
104,0037981701,MOS1,S002,20,1.7770041082391201,169.48860777852718,-57.02432773325807,XMM_LSS_17,UNDEFINED
105,0037981701,MOS2,U002,20,2.17543928788213,169.48860777852718,-57.02432773325807,XMM_LSS_17,UNDEFINED
106,0037981701,MOS2,S003,20,1.7187002423186999,169.48860777852718,-57.02432773325807,XMM_LSS_17,UNDEFINED
107,0037981701,PN,U014,20,1.5009268167141798,169.48860777852718,-57.02432773325807,XMM_LSS_17,UNDEFINED
108,0066950201,MOS1,S002,16,6.18724901162572,240.1324401186824,70.54191644047903,UGC 6614,SPIRAL GALAXY
109,0066950201,MOS2,S003,16,5.94365154082792,240.1324401186824,70.54191644047903,UGC 6614,SPIRAL GALAXY
110,0037982101,MOS1,S002,20,13.7447601434335,170.34819565726062,-58.83018950817735,XMM_LSS_21,EXTENDED GALACTIC OR EXTRAGALACTIC
111,0037982101,MOS2,S003,20,14.2887928551598,170.34819565726062,-58.83018950817735,XMM_LSS_21,EXTENDED GALACTIC OR EXTRAGALACTIC
112,0037982101,PN,S001,20,8.62394094540854,170.34819565726062,-58.83018950817735,XMM_LSS_21,EXTENDED GALACTIC OR EXTRAGALACTIC
113,0059752601,MOS2,S002,14,3.18735526830469,83.8378327583085,44.84163223973837,N1_U_4,STAR FORMING REGION
114,0042341801,MOS1,S001,18,10.489045413410699,241.74698296749284,-30.87833627398931,RXCJ0532.9-3701,CLUSTER OF GALAXIES
115,0042341801,MOS2,S002,18,10.383128318080999,241.74698296749284,-30.87833627398931,RXCJ0532.9-3701,CLUSTER OF GALAXIES
116,0042341801,PN,S003,18,6.07787448848805,241.74698296749284,-30.87833627398931,RXCJ0532.9-3701,CLUSTER OF GALAXIES
117,0028740201,MOS1,S001,12,31.370272181805007,332.6554234284571,-75.74131155196544,NGC 55 (East),SPIRAL GALAXY UNBARRED
118,0028740201,MOS2,S002,12,30.983450133546494,332.6554234284571,-75.74131155196544,NGC 55 (East),SPIRAL GALAXY UNBARRED
119,0028740201,PN,S003,12,23.8418353742422,332.6554234284571,-75.74131155196544,NGC 55 (East),SPIRAL GALAXY UNBARRED
120,0056022201,PN,S003,22,4.42917251613866,184.9152986552517,-47.410417524101675,RX J0318.2-0301,CLUSTER OF GALAXIES (NON-ABELL)
121,0009221601,MOS1,S001,22,1.7633348993804698,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
122,0009221601,PN,S003,22,0.8610402798842219,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
123,0041180401,MOS1,S001,14,19.731928979273697,82.58776881776603,71.65483052919045,NGC 5353 group,GROUP OF GALAXIES
124,0041180401,MOS2,S002,14,19.9783371964273,82.58776881776603,71.65483052919045,NGC 5353 group,GROUP OF GALAXIES
125,0041180401,PN,S003,14,15.3548949093134,82.58776881776603,71.65483052919045,NGC 5353 group,GROUP OF GALAXIES
126,0012660101,MOS1,S001,17,11.740815172658,106.64802794935673,2.9505307394536517,2EG 2227+6122,GAMMA RAY SOURCE PULSAR
127,0012660101,MOS2,S002,17,12.982707907006303,106.64802794935673,2.9505307394536517,2EG 2227+6122,GAMMA RAY SOURCE PULSAR
128,0028540801,MOS2,S002,22,4.83591644671467,145.0835389038939,29.445709570886702,3C 184,RADIO GALAXY
129,0028540801,PN,S003,22,3.22778821818817,145.0835389038939,29.445709570886702,3C 184,RADIO GALAXY
130,0012850201,MOS1,S001,14,22.6644755245642,344.28983587962466,88.43094214879015,C1256.0+2556,GROUP OF GALAXIES
131,0012850201,MOS2,S002,14,23.015419289759997,344.28983587962466,88.43094214879015,C1256.0+2556,GROUP OF GALAXIES
132,0012850201,PN,S003,14,17.4773835387306,344.28983587962466,88.43094214879015,C1256.0+2556,GROUP OF GALAXIES
133,0059752401,MOS1,S001,14,4.3810245240726,83.8378327583085,44.84163223973837,N1_U_2,STAR FORMING REGION
134,0059752401,MOS2,S002,14,4.50702652824357,83.8378327583085,44.84163223973837,N1_U_2,STAR FORMING REGION
135,0059752401,PN,S003,14,2.74959504269495,83.8378327583085,44.84163223973837,N1_U_2,STAR FORMING REGION
136,0049150301,MOS1,S001,11,17.587904134917498,295.3144433762216,-41.845189913436386,Magellanic Bridge,X-RAY BACKGROUND
137,0049150301,MOS2,S002,11,17.6743801005567,295.3144433762216,-41.845189913436386,Magellanic Bridge,X-RAY BACKGROUND
138,0049150301,PN,S003,11,11.546977358785998,295.3144433762216,-41.845189913436386,Magellanic Bridge,X-RAY BACKGROUND
139,0018141101,MOS1,S001,12,7.77628919435864,75.11814221607567,-9.408754443002168,Cygnus Loop XA knot,SNR SHELL
140,0018141101,MOS2,S002,12,7.6078310966910205,75.11814221607567,-9.408754443002168,Cygnus Loop XA knot,SNR SHELL
141,0018141101,PN,S003,12,3.5938259180656003,75.11814221607567,-9.408754443002168,Cygnus Loop XA knot,SNR SHELL
142,0037981201,MOS1,S002,20,9.896568306555167,169.65331637306562,-57.38606542258906,XMM_LSS_12,EXTENDED GALACTIC OR EXTRAGALACTIC
143,0037981201,MOS2,S003,20,9.90201685962163,169.65331637306562,-57.38606542258906,XMM_LSS_12,EXTENDED GALACTIC OR EXTRAGALACTIC
144,0037981201,PN,S001,20,6.585215385781631,169.65331637306562,-57.38606542258906,XMM_LSS_12,EXTENDED GALACTIC OR EXTRAGALACTIC
145,0061940901,MOS1,S001,17,3.19191855709538,111.3544776473692,33.44890801067975,122-013,SEYFERT TYPE 1.5
146,0061940901,MOS2,S002,17,3.49031240253567,111.3544776473692,33.44890801067975,122-013,SEYFERT TYPE 1.5
147,0061940901,PN,S003,17,1.8320759067928702,111.3544776473692,33.44890801067975,122-013,SEYFERT TYPE 1.5
148,0037981501,MOS2,S003,20,10.668257870867901,171.0387994784471,-56.7307700289964,XMM_LSS_15,EXTENDED GALACTIC OR EXTRAGALACTIC
149,0037981501,PN,S001,20,7.85836876355267,171.0387994784471,-56.7307700289964,XMM_LSS_15,EXTENDED GALACTIC OR EXTRAGALACTIC
150,0059830101,MOS1,U002,12,59.068525516178106,297.47982202936726,57.40274503944645,NGC 4593,UNDEFINED
151,0066950401,MOS1,S002,14,2.9630799858509507,79.8565653134508,-54.61795544338304,NGC 7589,SPIRAL GALAXY UNBARRED
152,0012850701,MOS1,S001,22,8.004933915347431,144.18301342027053,27.920797995756693,C0720.8+7109,GROUP OF GALAXIES
153,0012850701,MOS2,S002,22,8.19646613689114,144.18301342027053,27.920797995756693,C0720.8+7109,GROUP OF GALAXIES
154,0012850701,PN,S003,22,5.438568477187951,144.18301342027053,27.920797995756693,C0720.8+7109,GROUP OF GALAXIES
155,0021140201,MOS1,S001,15,38.239160848836,93.28846801377466,-20.97859740594845,Stephans Quintet,GROUP OF GALAXIES
156,0021140201,MOS2,S002,15,37.7209867931736,93.28846801377466,-20.97859740594845,Stephans Quintet,GROUP OF GALAXIES
157,0021140201,PN,S003,15,30.298473953590804,93.28846801377466,-20.97859740594845,Stephans Quintet,GROUP OF GALAXIES
158,0056340101,MOS1,S001,14,24.688646982733196,281.80472582751787,67.37292198946764,NGC 4261,RADIO GALAXY
159,0056340101,MOS2,S005,14,24.457309489801002,281.80472582751787,67.37292198946764,NGC 4261,RADIO GALAXY
160,0056340101,PN,S002,14,17.806011367832898,281.80472582751787,67.37292198946764,NGC 4261,RADIO GALAXY
161,0056021601,MOS1,S001,11,15.4353912654966,46.814351519532096,-56.62925842309061,RX J2237.0-1516,CLUSTER OF GALAXIES (NON-ABELL)
162,0056021601,PN,S003,11,10.083899859755501,46.814351519532096,-56.62925842309061,RX J2237.0-1516,CLUSTER OF GALAXIES (NON-ABELL)
163,0032141201,MOS1,U002,11,12.9978642751706,308.48932347841463,52.37324282145745,1saxj1305.2-1020,AGN UNCLASSIFIED
164,0032141201,PN,S003,11,10.9296037936052,308.48932347841463,52.37324282145745,1saxj1305.2-1020,AGN UNCLASSIFIED
165,0009220501,MOS1,S001,22,6.7175975551638905,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
166,0009220501,MOS2,S002,22,6.666373159925571,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
167,0065140201,MOS1,S001,16,12.2171192903551,115.62624984877772,-72.43654433431564,Abell 85,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
168,0065140201,MOS2,S002,16,12.0380455090979,115.62624984877772,-72.43654433431564,Abell 85,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
169,0065140201,PN,S003,16,8.454519623290071,115.62624984877772,-72.43654433431564,Abell 85,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
170,0050940401,MOS1,S002,1,8.381653542236,3.5104622468165196e-05,-12.000073152746525,Bulge-12,DIFFUSE X-RAY EMISSION
171,0050940401,MOS2,S003,1,9.099670669439615,3.5104622468165196e-05,-12.000073152746525,Bulge-12,DIFFUSE X-RAY EMISSION
172,0050940401,PN,S001,1,2.33524885495698,3.5104622468165196e-05,-12.000073152746525,Bulge-12,DIFFUSE X-RAY EMISSION
173,0056340201,MOS1,S001,18,11.0144485309333,115.7636515406044,31.19586263332393,NGC 6251,RADIO GALAXY
174,0056340201,MOS2,S005,18,10.1874385456505,115.7636515406044,31.19586263332393,NGC 6251,RADIO GALAXY
175,0056340201,PN,S002,18,5.612908876812919,115.7636515406044,31.19586263332393,NGC 6251,RADIO GALAXY
176,0055990501,MOS1,S001,15,16.2241313368691,102.72339306197996,66.97224082022585,Mrk266,INTERACTING GALAXY
177,0055990501,MOS2,S002,15,15.70334314238,102.72339306197996,66.97224082022585,Mrk266,INTERACTING GALAXY
178,0055990501,PN,S003,15,10.4005061127023,102.72339306197996,66.97224082022585,Mrk266,INTERACTING GALAXY
179,0011420201,PN,S003,26,30.8806302356741,203.27682211217567,2.055601206440251,NGC 2264 south,OPEN STAR CLUSTER
180,0033541001,MOS1,S001,13,11.731283414282201,78.45565262128939,-50.230744294577576,pg 2302+029,QSO RADIO QUIET FLAT RADIO SP
181,0033541001,MOS2,S002,13,11.525942993898802,78.45565262128939,-50.230744294577576,pg 2302+029,QSO RADIO QUIET FLAT RADIO SP
182,0033541001,PN,S003,13,7.847366901898919,78.45565262128939,-50.230744294577576,pg 2302+029,QSO RADIO QUIET FLAT RADIO SP
183,0049150101,MOS1,S001,11,2.9642217392478303,295.3161879666302,-41.88269395727087,Magellanic Bridge,X-RAY BACKGROUND
184,0049150101,MOS2,S002,11,3.08944479922754,295.3161879666302,-41.88269395727087,Magellanic Bridge,X-RAY BACKGROUND
185,0049150101,PN,S003,11,2.7557804601079203,295.3161879666302,-41.88269395727087,Magellanic Bridge,X-RAY BACKGROUND
186,0009220401,MOS1,S001,22,5.03668220381828,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
187,0009220401,MOS2,S002,22,4.79776419961155,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
188,0009220401,PN,S003,22,1.28846477615708,143.29603601172855,22.71864275820273,Mrk 3,SEYFERT TYPE 2
189,0058940101,MOS1,S002,21,25.3538208993957,137.51904098492312,35.5440667411398,0917+75,GALAXY RADIO LOUD
190,0058940101,MOS2,S003,21,25.6199248171136,137.51904098492312,35.5440667411398,0917+75,GALAXY RADIO LOUD
191,0058940101,PN,S004,21,18.865450038859603,137.51904098492312,35.5440667411398,0917+75,GALAXY RADIO LOUD
192,0058940301,MOS1,S001,7,18.5051520905933,319.7430645702562,26.44324380040451,1401-33,GALAXY RADIO LOUD
193,0058940301,MOS2,S002,7,18.820276671623894,319.7430645702562,26.44324380040451,1401-33,GALAXY RADIO LOUD
194,0058940301,PN,S003,7,12.5494365277757,319.7430645702562,26.44324380040451,1401-33,GALAXY RADIO LOUD
195,0011830201,MOS1,S001,14,28.004376612712502,83.80317305532293,52.11384172531011,CSO 755,QSO
196,0011830201,MOS2,S002,14,27.412339982827298,83.80317305532293,52.11384172531011,CSO 755,QSO
197,0011830201,PN,S003,14,18.6807128624362,83.80317305532293,52.11384172531011,CSO 755,QSO
198,0028540601,MOS1,S001,22,30.665197825202398,145.0835389038939,29.445709570886702,3C 184,RADIO GALAXY
199,0028540601,MOS2,S002,22,30.6995968866158,145.0835389038939,29.445709570886702,3C 184,RADIO GALAXY
200,0028540601,PN,U002,22,15.2052425248471,145.0835389038939,29.445709570886702,3C 184,RADIO GALAXY
201,0007422401,MOS1,S001,8,11.4506789211109,311.4580556868553,2.9166458979029404,Galactic Plane 24,EXTENDED GALACTIC OR EXTRAGALACTIC
202,0007422401,MOS2,S002,8,11.3496270920498,311.4580556868553,2.9166458979029404,Galactic Plane 24,EXTENDED GALACTIC OR EXTRAGALACTIC
203,0007422401,PN,S003,8,7.632010614943991,311.4580556868553,2.9166458979029404,Galactic Plane 24,EXTENDED GALACTIC OR EXTRAGALACTIC
204,0025740101,MOS1,S001,12,2.8494911031542003,68.24904427059924,48.11990805864124,CL1604+4304,CLUSTER OF GALAXIES (NON-ABELL)
205,0025740101,MOS2,S002,12,2.73312920664193,68.24904427059924,48.11990805864124,CL1604+4304,CLUSTER OF GALAXIES (NON-ABELL)
206,0025740101,PN,S003,12,2.47543062705777,68.24904427059924,48.11990805864124,CL1604+4304,CLUSTER OF GALAXIES (NON-ABELL)
207,0033540901,MOS1,S001,11,13.172485768053901,60.3421067513025,42.939256763810704,PG 1630+377,QSO RADIO QUIET FLAT RADIO SP
208,0033540901,MOS2,S002,11,12.757818014386698,60.3421067513025,42.939256763810704,PG 1630+377,QSO RADIO QUIET FLAT RADIO SP
209,0033540901,PN,S003,11,8.25660926230271,60.3421067513025,42.939256763810704,PG 1630+377,QSO RADIO QUIET FLAT RADIO SP
210,0055990301,MOS1,S001,13,13.1720090548611,70.94537842793606,-67.61499609497304,Arp222,INTERACTING GALAXY
211,0055990301,MOS2,S002,13,13.6325490313024,70.94537842793606,-67.61499609497304,Arp222,INTERACTING GALAXY
212,0055990301,PN,S003,13,7.97755337839995,70.94537842793606,-67.61499609497304,Arp222,INTERACTING GALAXY
